0.275,2.7674285197
0.276,2.7548942428
0.277,2.7424167363
0.278,2.7299957431
0.279,2.7176310073
0.280,2.7053222740
0.281,2.6930692896
0.282,2.6808718015
0.283,2.6687295585
0.284,2.6566423104
0.285,2.6446098079
0.286,2.6326318033
0.287,2.6207080496
0.288,2.6088383011
0.289,2.5970223133
0.290,2.5852598426
0.291,2.5735506467
0.292,2.5618944842
0.293,2.5502911150
0.294,2.5387402999
0.295,2.5272418010
0.296,2.5157953812
0.297,2.5044008047
0.298,2.4930578366
0.299,2.4817662434
0.300,2.4705257921
0.301,2.4593362513
0.302,2.4481973903
0.303,2.4371089796
0.304,2.4260707906
0.305,2.4150825960
0.306,2.4041441693
0.307,2.3932552851
0.308,2.3824157190
0.309,2.3716252475
0.310,2.3608836485
0.311,2.3501907004
0.312,2.3395461830
0.313,2.3289498769
0.314,2.3184015637
0.315,2.3079010261
0.316,2.2974480477
0.317,2.2870424131
0.318,2.2766839078
0.319,2.2663723184
0.320,2.2561074325
0.321,2.2458890383
0.322,2.2357169255
0.323,2.2255908844
0.324,2.2155107062
0.325,2.2054761834
0.326,2.1954871090
0.327,2.1855432774
0.328,2.1756444834
0.329,2.1657905232
0.330,2.1559811938
0.331,2.1462162928
0.332,2.1364956192
0.333,2.1268189727
0.334,2.1171861537
0.335,2.1075969638
0.336,2.0980512054
0.337,2.0885486818
0.338,2.0790891972
0.339,2.0696725566
0.340,2.0602985660
0.341,2.0509670322
0.342,2.0416777629
0.343,2.0324305667
0.344,2.0232252531
0.345,2.0140616323
0.346,2.0049395155
0.347,1.9958587147
0.348,1.9868190428
0.349,1.9778203135
0.350,1.9688623414
0.351,1.9599449418
0.352,1.9510679311
0.353,1.9422311263
0.354,1.9334343452
0.355,1.9246774067
0.356,1.9159601302
0.357,1.9072823361
0.358,1.8986438456
0.359,1.8900444807
0.360,1.8814840641
0.361,1.8729624195
0.362,1.8644793713
0.363,1.8560347446
0.364,1.8476283654
0.365,1.8392600605
0.366,1.8309296575
0.367,1.8226369847
0.368,1.8143818711
0.369,1.8061641467
0.370,1.7979836422
0.371,1.7898401889
0.372,1.7817336191
0.373,1.7736637656
0.374,1.7656304623
0.375,1.7576335435
0.376,1.7496728444
0.377,1.7417482011
0.378,1.7338594502
0.379,1.7260064291
0.380,1.7181889761
0.381,1.7104069299
0.382,1.7026601303
0.383,1.6949484177
0.384,1.6872716330
0.385,1.6796296181
0.386,1.6720222156
0.387,1.6644492686
0.388,1.6569106211
0.389,1.6494061178
0.390,1.6419356040
0.391,1.6344989257
0.392,1.6270959297
0.393,1.6197264635
0.394,1.6123903752
0.395,1.6050875136
0.396,1.5978177282
0.397,1.5905808693
0.398,1.5833767876
0.399,1.5762053348
0.400,1.5690663630
0.401,1.5619597251
0.402,1.5548852747
0.403,1.5478428661
0.404,1.5408323540
0.405,1.5338535940
0.406,1.5269064423
0.407,1.5199907558
0.408,1.5131063918
0.409,1.5062532087
0.410,1.4994310651
0.411,1.4926398204
0.412,1.4858793347
0.413,1.4791494687
0.414,1.4724500838
0.415,1.4657810417
0.416,1.4591422052
0.417,1.4525334374
0.418,1.4459546022
0.419,1.4394055639
0.420,1.4328861876
0.421,1.4263963389
0.422,1.4199358842
0.423,1.4135046902
0.424,1.4071026245
0.425,1.4007295551
0.426,1.3943853507
0.427,1.3880698806
0.428,1.3817830146
0.429,1.3755246232
0.430,1.3692945773
0.431,1.3630927487
0.432,1.3569190095
0.433,1.3507732325
0.434,1.3446552910
0.435,1.3385650590
0.436,1.3325024109
0.437,1.3264672219
0.438,1.3204593675
0.439,1.3144787241
0.440,1.3085251682
0.441,1.3025985772
0.442,1.2966988291
0.443,1.2908258022
0.444,1.2849793754
0.445,1.2791594284
0.446,1.2733658412
0.447,1.2675984944
0.448,1.2618572691
0.449,1.2561420471
0.450,1.2504527105
0.451,1.2447891422
0.452,1.2391512254
0.453,1.2335388439
0.454,1.2279518821
0.455,1.2223902248
0.456,1.2168537575
0.457,1.2113423660
0.458,1.2058559368
0.459,1.2003943568
0.460,1.1949575135
0.461,1.1895452948
0.462,1.1841575892
0.463,1.1787942856
0.464,1.1734552737
0.465,1.1681404432
0.466,1.1628496848
0.467,1.1575828893
0.468,1.1523399483
0.469,1.1471207537
0.470,1.1419251979
0.471,1.1367531740
0.472,1.1316045752
0.473,1.1264792955
0.474,1.1213772294
0.475,1.1162982715
0.476,1.1112423174
0.477,1.1062092628
0.478,1.1011990039
0.479,1.0962114376
0.480,1.0912464610
0.481,1.0863039719
0.482,1.0813838684
0.483,1.0764860491
0.484,1.0716104131
0.485,1.0667568598
0.486,1.0619252894
0.487,1.0571156021
0.488,1.0523276990
0.489,1.0475614813
0.490,1.0428168508
0.491,1.0380937098
0.492,1.0333919609
0.493,1.0287115072
0.494,1.0240522523
0.495,1.0194141001
0.496,1.0147969552
0.497,1.0102007223
0.498,1.0056253067
0.499,1.0010706141
0.500,0.9965365508
0.501,0.9920230231
0.502,0.9875299382
0.503,0.9830572035
0.504,0.9786047267
0.505,0.9741724161
0.506,0.9697601805
0.507,0.9653679288
0.508,0.9609955705
0.509,0.9566430156
0.510,0.9523101743
0.511,0.9479969574
0.512,0.9437032760
0.513,0.9394290416
0.514,0.9351741661
0.515,0.9309385619
0.516,0.9267221416
0.517,0.9225248184
0.518,0.9183465058
0.519,0.9141871176
0.520,0.9100465682
0.521,0.9059247723
0.522,0.9018216448
0.523,0.8977371013
0.524,0.8936710575
0.525,0.8896234298
0.526,0.8855941346
0.527,0.8815830889
0.528,0.8775902102
0.529,0.8736154160
0.530,0.8696586246
0.531,0.8657197543
0.532,0.8617987239
0.533,0.8578954528
0.534,0.8540098604
0.535,0.8501418667
0.536,0.8462913920
0.537,0.8424583569
0.538,0.8386426824
0.539,0.8348442900
0.540,0.8310631012
0.541,0.8272990383
0.542,0.8235520237
0.543,0.8198219800
0.544,0.8161088306
0.545,0.8124124988
0.546,0.8087329084
0.547,0.8050699837
0.548,0.8014236492
0.549,0.7977938298
0.550,0.7941804505
0.551,0.7905834370
0.552,0.7870027152
0.553,0.7834382112
0.554,0.7798898516
0.555,0.7763575633
0.556,0.7728412735
0.557,0.7693409098
0.558,0.7658563999
0.559,0.7623876721
0.560,0.7589346549
0.561,0.7554972772
0.562,0.7520754681
0.563,0.7486691571
0.564,0.7452782741
0.565,0.7419027490
0.566,0.7385425124
0.567,0.7351974951
0.568,0.7318676281
0.569,0.7285528427
0.570,0.7252530708
0.571,0.7219682441
0.572,0.7186982952
0.573,0.7154431566
0.574,0.7122027612
0.575,0.7089770423
0.576,0.7057659333
0.577,0.7025693681
0.578,0.6993872808
0.579,0.6962196059
0.580,0.6930662781
0.581,0.6899272324
0.582,0.6868024041
0.583,0.6836917288
0.584,0.6805951424
0.585,0.6775125811
0.586,0.6744439815
0.587,0.6713892801
0.588,0.6683484142
0.589,0.6653213209
0.590,0.6623079381
0.591,0.6593082035
0.592,0.6563220553
0.593,0.6533494320
0.594,0.6503902724
0.595,0.6474445155
0.596,0.6445121005
0.597,0.6415929671
0.598,0.6386870550
0.599,0.6357943044
0.600,0.6329146558
0.601,0.6300480496
0.602,0.6271944270
0.603,0.6243537290
0.604,0.6215258971
0.605,0.6187108731
0.606,0.6159085990
0.607,0.6131190169
0.608,0.6103420695
0.609,0.6075776994
0.610,0.6048258498
0.611,0.6020864639
0.612,0.5993594852
0.613,0.5966448577
0.614,0.5939425252
0.615,0.5912524322
0.616,0.5885745232
0.617,0.5859087431
0.618,0.5832550368
0.619,0.5806133497
0.620,0.5779836274
0.621,0.5753658157
0.622,0.5727598606
0.623,0.5701657084
0.624,0.5675833057
0.625,0.5650125993
0.626,0.5624535361
0.627,0.5599060635
0.628,0.5573701289
0.629,0.5548456802
0.630,0.5523326651
0.631,0.5498310321
0.632,0.5473407295
0.633,0.5448617061
0.634,0.5423939106
0.635,0.5399372923
0.636,0.5374918006
0.637,0.5350573850
0.638,0.5326339955
0.639,0.5302215819
0.640,0.5278200947
0.641,0.5254294844
0.642,0.5230497017
0.643,0.5206806974
0.644,0.5183224230
0.645,0.5159748296
0.646,0.5136378690
0.647,0.5113114930
0.648,0.5089956537
0.649,0.5066903033
0.650,0.5043953943
0.651,0.5021108794
0.652,0.4998367117
0.653,0.4975728441
0.654,0.4953192300
0.655,0.4930758230
0.656,0.4908425770
0.657,0.4886194457
0.658,0.4864063835
0.659,0.4842033448
0.660,0.4820102840
0.661,0.4798271561
0.662,0.4776539161
0.663,0.4754905191
0.664,0.4733369207
0.665,0.4711930763
0.666,0.4690589419
0.667,0.4669344734
0.668,0.4648196271
0.669,0.4627143594
0.670,0.4606186268
0.671,0.4585323864
0.672,0.4564555949
0.673,0.4543882097
0.674,0.4523301881
0.675,0.4502814877
0.676,0.4482420664
0.677,0.4462118820
0.678,0.4441908927
0.679,0.4421790569
0.680,0.4401763332
0.681,0.4381826803
0.682,0.4361980570
0.683,0.4342224225
0.684,0.4322557361
0.685,0.4302979572
0.686,0.4283490455
0.687,0.4264089609
0.688,0.4244776633
0.689,0.4225551130
0.690,0.4206412703
0.691,0.4187360959
0.692,0.4168395503
0.693,0.4149515947
0.694,0.4130721899
0.695,0.4112012975
0.696,0.4093388787
0.697,0.4074848951
0.698,0.4056393087
0.699,0.4038020813
0.700,0.4019731752
0.701,0.4001525525
0.702,0.3983401758
0.703,0.3965360078
0.704,0.3947400112
0.705,0.3929521491
0.706,0.3911723846
0.707,0.3894006810
0.708,0.3876370019
0.709,0.3858813108
0.710,0.3841335716
0.711,0.3823937484
0.712,0.3806618051
0.713,0.3789377062
0.714,0.3772214161
0.715,0.3755128995
0.716,0.3738121211
0.717,0.3721190459
0.718,0.3704336389
0.719,0.3687558656
0.720,0.3670856912
0.721,0.3654230815
0.722,0.3637680020
0.723,0.3621204188
0.724,0.3604802978
0.725,0.3588476052
0.726,0.3572223075
0.727,0.3556043711
0.728,0.3539937627
0.729,0.3523904491
0.730,0.3507943972
0.731,0.3492055742
0.732,0.3476239473
0.733,0.3460494839
0.734,0.3444821517
0.735,0.3429219182
0.736,0.3413687513
0.737,0.3398226191
0.738,0.3382834896
0.739,0.3367513312
0.740,0.3352261122
0.741,0.3337078013
0.742,0.3321963671
0.743,0.3306917786
0.744,0.3291940046
0.745,0.3277030144
0.746,0.3262187772
0.747,0.3247412625
0.748,0.3232704397
0.749,0.3218062786
0.750,0.3203487490
0.751,0.3188978208
0.752,0.3174534643
0.753,0.3160156495
0.754,0.3145843469
0.755,0.3131595269
0.756,0.3117411603
0.757,0.3103292178
0.758,0.3089236702
0.759,0.3075244887
0.760,0.3061316444
0.761,0.3047451086
0.762,0.3033648527
0.763,0.3019908482
0.764,0.3006230669
0.765,0.2992614806
0.766,0.2979060612
0.767,0.2965567808
0.768,0.2952136116
0.769,0.2938765259
0.770,0.2925454961
0.771,0.2912204949
0.772,0.2899014948
0.773,0.2885884688
0.774,0.2872813898
0.775,0.2859802308
0.776,0.2846849650
0.777,0.2833955658
0.778,0.2821120066
0.779,0.2808342608
0.780,0.2795623023
0.781,0.2782961047
0.782,0.2770356420
0.783,0.2757808882
0.784,0.2745318174
0.785,0.2732884040
0.786,0.2720506222
0.787,0.2708184466
0.788,0.2695918519
0.789,0.2683708126
0.790,0.2671553036
0.791,0.2659453000
0.792,0.2647407767
0.793,0.2635417090
0.794,0.2623480721
0.795,0.2611598415
0.796,0.2599769926
0.797,0.2587995011
0.798,0.2576273427
0.799,0.2564604932
0.800,0.2552989287
0.801,0.2541426251
0.802,0.2529915587
0.803,0.2518457057
0.804,0.2507050425
0.805,0.2495695456
0.806,0.2484391917
0.807,0.2473139573
0.808,0.2461938194
0.809,0.2450787548
0.810,0.2439687406
0.811,0.2428637539
0.812,0.2417637719
0.813,0.2406687720
0.814,0.2395787315
0.815,0.2384936281
0.816,0.2374134393
0.817,0.2363381430
0.818,0.2352677169
0.819,0.2342021390
0.820,0.2331413873
0.821,0.2320854400
0.822,0.2310342753
0.823,0.2299878715
0.824,0.2289462071
0.825,0.2279092607
0.826,0.2268770108
0.827,0.2258494362
0.828,0.2248265157
0.829,0.2238082282
0.830,0.2227945528
0.831,0.2217854685
0.832,0.2207809546
0.833,0.2197809903
0.834,0.2187855551
0.835,0.2177946284
0.836,0.2168081899
0.837,0.2158262191
0.838,0.2148486959
0.839,0.2138756001
0.840,0.2129069117
0.841,0.2119426106
0.842,0.2109826771
0.843,0.2100270914
0.844,0.2090758337
0.845,0.2081288844
0.846,0.2071862241
0.847,0.2062478333
0.848,0.2053136926
0.849,0.2043837829
0.850,0.2034580849
0.851,0.2025365797
0.852,0.2016192481
0.853,0.2007060713
0.854,0.1997970305
0.855,0.1988921069
0.856,0.1979912819
0.857,0.1970945370
0.858,0.1962018536
0.859,0.1953132133
0.860,0.1944285979
0.861,0.1935479891
0.862,0.1926713688
0.863,0.1917987189
0.864,0.1909300214
0.865,0.1900652584
0.866,0.1892044121
0.867,0.1883474647
0.868,0.1874943987
0.869,0.1866451964
0.870,0.1857998403
0.871,0.1849583130
0.872,0.1841205971
0.873,0.1832866755
0.874,0.1824565309
0.875,0.1816301461
0.876,0.1808075043
0.877,0.1799885883
0.878,0.1791733814
0.879,0.1783618668
0.880,0.1775540277
0.881,0.1767498474
0.882,0.1759493095
0.883,0.1751523973
0.884,0.1743590946
0.885,0.1735693849
0.886,0.1727832519
0.887,0.1720006796
0.888,0.1712216516
0.889,0.1704461521
0.890,0.1696741649
0.891,0.1689056742
0.892,0.1681406642
0.893,0.1673791191
0.894,0.1666210232
0.895,0.1658663609
0.896,0.1651151166
0.897,0.1643672748
0.898,0.1636228202
0.899,0.1628817374
0.900,0.1621440111
0.901,0.1614096261
0.902,0.1606785673
0.903,0.1599508197
0.904,0.1592263681
0.905,0.1585051978
0.906,0.1577872938
0.907,0.1570726413
0.908,0.1563612256
0.909,0.1556530321
0.910,0.1549480462
0.911,0.1542462533
0.912,0.1535476389
0.913,0.1528521888
0.914,0.1521598884
0.915,0.1514707237
0.916,0.1507846803
0.917,0.1501017442
0.918,0.1494219012
0.919,0.1487451374
0.920,0.1480714388
0.921,0.1474007915
0.922,0.1467331817
0.923,0.1460685957
0.924,0.1454070197
0.925,0.1447484402
0.926,0.1440928434
0.927,0.1434402161
0.928,0.1427905446
0.929,0.1421438156
0.930,0.1415000158
0.931,0.1408591319
0.932,0.1402211507
0.933,0.1395860591
0.934,0.1389538439
0.935,0.1383244921
0.936,0.1376979909
0.937,0.1370743272
0.938,0.1364534881
0.939,0.1358354610
0.940,0.1352202331
0.941,0.1346077917
0.942,0.1339981242
0.943,0.1333912179
0.944,0.1327870605
0.945,0.1321856395
0.946,0.1315869424
0.947,0.1309909569
0.948,0.1303976708
0.949,0.1298070718
0.950,0.1292191477
0.951,0.1286338865
0.952,0.1280512761
0.953,0.1274713044
0.954,0.1268939596
0.955,0.1263192296
0.956,0.1257471027
0.957,0.1251775672
0.958,0.1246106111
0.959,0.1240462230
0.960,0.1234843910
0.961,0.1229251038
0.962,0.1223683496
0.963,0.1218141171
0.964,0.1212623949
0.965,0.1207131715
0.966,0.1201664357
0.967,0.1196221761
0.968,0.1190803817
0.969,0.1185410411
0.970,0.1180041433
0.971,0.1174696773
0.972,0.1169376319
0.973,0.1164079963
0.974,0.1158807596
0.975,0.1153559108
0.976,0.1148334391
0.977,0.1143133339
0.978,0.1137955843
0.979,0.1132801797
0.980,0.1127671095
0.981,0.1122563630
0.982,0.1117479299
0.983,0.1112417996
0.984,0.1107379616
0.985,0.1102364057
0.986,0.1097371214
0.987,0.1092400984
0.988,0.1087453266
0.989,0.1082527957
0.990,0.1077624956
0.991,0.1072744162
0.992,0.1067885473
0.993,0.1063048791
0.994,0.1058234015
0.995,0.1053441047
0.996,0.1048669786
0.997,0.1043920136
0.998,0.1039191998
0.999,0.1034485275
1.000,0.1029799869
1.001,0.1025135685
1.002,0.1020492626
1.003,0.1015870596
1.004,0.1011269500
1.005,0.1006689244
1.006,0.1002129733
1.007,0.0997590872
1.008,0.0993072569
1.009,0.0988574731
1.010,0.0984097264
1.011,0.0979640077
1.012,0.0975203077
1.013,0.0970786173
1.014,0.0966389274
1.015,0.0962012290
1.016,0.0957655130
1.017,0.0953317705
1.018,0.0948999925
1.019,0.0944701701
1.020,0.0940422944
1.021,0.0936163567
1.022,0.0931923482
1.023,0.0927702600
1.024,0.0923500837
1.025,0.0919318103
1.026,0.0915154315
1.027,0.0911009385
1.028,0.0906883228
1.029,0.0902775759
1.030,0.0898686894
1.031,0.0894616549
1.032,0.0890564639
1.033,0.0886531081
1.034,0.0882515791
1.035,0.0878518688
1.036,0.0874539689
1.037,0.0870578711
1.038,0.0866635673
1.039,0.0862710495
1.040,0.0858803094
1.041,0.0854913391
1.042,0.0851041305
1.043,0.0847186756
1.044,0.0843349666
1.045,0.0839529954
1.046,0.0835727543
1.047,0.0831942354
1.048,0.0828174309
1.049,0.0824423330
1.050,0.0820689340
1.051,0.0816972262
1.052,0.0813272020
1.053,0.0809588536
1.054,0.0805921736
1.055,0.0802271544
1.056,0.0798637884
1.057,0.0795020682
1.058,0.0791419863
1.059,0.0787835353
1.060,0.0784267078
1.061,0.0780714964
1.062,0.0777178939
1.063,0.0773658929
1.064,0.0770154861
1.065,0.0766666665
1.066,0.0763194267
1.067,0.0759737597
1.068,0.0756296583
1.069,0.0752871153
1.070,0.0749461238
1.071,0.0746066768
1.072,0.0742687672
1.073,0.0739323880
1.074,0.0735975324
1.075,0.0732641934
1.076,0.0729323641
1.077,0.0726020378
1.078,0.0722732076
1.079,0.0719458668
1.080,0.0716200085
1.081,0.0712956262
1.082,0.0709727130
1.083,0.0706512624
1.084,0.0703312676
1.085,0.0700127223
1.086,0.0696956196
1.087,0.0693799532
1.088,0.0690657166
1.089,0.0687529031
1.090,0.0684415065
1.091,0.0681315202
1.092,0.0678229380
1.093,0.0675157534
1.094,0.0672099600
1.095,0.0669055517
1.096,0.0666025221
1.097,0.0663008650
1.098,0.0660005742
1.099,0.0657016435
1.100,0.0654040666
1.101,0.0651078376
1.102,0.0648129503
1.103,0.0645193985
1.104,0.0642271763
1.105,0.0639362777
1.106,0.0636466966
1.107,0.0633584270
1.108,0.0630714631
1.109,0.0627857990
1.110,0.0625014286
1.111,0.0622183463
1.112,0.0619365460
1.113,0.0616560221
1.114,0.0613767688
1.115,0.0610987803
1.116,0.0608220508
1.117,0.0605465747
1.118,0.0602723463
1.119,0.0599993599
1.120,0.0597276099
1.121,0.0594570908
1.122,0.0591877969
1.123,0.0589197227
1.124,0.0586528626
1.125,0.0583872112
1.126,0.0581227630
1.127,0.0578595126
1.128,0.0575974545
1.129,0.0573365832
1.130,0.0570768936
1.131,0.0568183801
1.132,0.0565610375
1.133,0.0563048604
1.134,0.0560498436
1.135,0.0557959819
1.136,0.0555432699
1.137,0.0552917025
1.138,0.0550412746
1.139,0.0547919808
1.140,0.0545438162
1.141,0.0542967756
1.142,0.0540508538
1.143,0.0538060459
1.144,0.0535623468
1.145,0.0533197515
1.146,0.0530782549
1.147,0.0528378521
1.148,0.0525985381
1.149,0.0523603081
1.150,0.0521231570
1.151,0.0518870801
1.152,0.0516520724
1.153,0.0514181291
1.154,0.0511852453
1.155,0.0509534164
1.156,0.0507226374
1.157,0.0504929037
1.158,0.0502642106
1.159,0.0500365532
1.160,0.0498099269
1.161,0.0495843271
1.162,0.0493597490
1.163,0.0491361881
1.164,0.0489136398
1.165,0.0486920995
1.166,0.0484715625
1.167,0.0482520244
1.168,0.0480334806
1.169,0.0478159267
1.170,0.0475993581
1.171,0.0473837704
1.172,0.0471691592
1.173,0.0469555200
1.174,0.0467428483
1.175,0.0465311400
1.176,0.0463203905
1.177,0.0461105955
1.178,0.0459017507
1.179,0.0456938518
1.180,0.0454868946
1.181,0.0452808747
1.182,0.0450757879
1.183,0.0448716300
1.184,0.0446683968
1.185,0.0444660840
1.186,0.0442646876
1.187,0.0440642034
1.188,0.0438646271
1.189,0.0436659548
1.190,0.0434681824
1.191,0.0432713056
1.192,0.0430753206
1.193,0.0428802233
1.194,0.0426860096
1.195,0.0424926755
1.196,0.0423002170
1.197,0.0421086303
1.198,0.0419179113
1.199,0.0417280561
1.200,0.0415390608
1.201,0.0413509214
1.202,0.0411636343
1.203,0.0409771953
1.204,0.0407916008
1.205,0.0406068469
1.206,0.0404229298
1.207,0.0402398457
1.208,0.0400575908
1.209,0.0398761614
1.210,0.0396955537
1.211,0.0395157641
1.212,0.0393367887
1.213,0.0391586239
1.214,0.0389812661
1.215,0.0388047116
1.216,0.0386289568
1.217,0.0384539979
1.218,0.0382798316
1.219,0.0381064540
1.220,0.0379338617
1.221,0.0377620511
1.222,0.0375910187
1.223,0.0374207609
1.224,0.0372512743
1.225,0.0370825552
1.226,0.0369146004
1.227,0.0367474063
1.228,0.0365809694
1.229,0.0364152863
1.230,0.0362503537
1.231,0.0360861681
1.232,0.0359227261
1.233,0.0357600244
1.234,0.0355980595
1.235,0.0354368283
1.236,0.0352763273
1.237,0.0351165533
1.238,0.0349575029
1.239,0.0347991728
1.240,0.0346415599
1.241,0.0344846609
1.242,0.0343284725
1.243,0.0341729915
1.244,0.0340182147
1.245,0.0338641389
1.246,0.0337107609
1.247,0.0335580777
1.248,0.0334060859
1.249,0.0332547826
1.250,0.0331041646
1.251,0.0329542287
1.252,0.0328049720
1.253,0.0326563912
1.254,0.0325084834
1.255,0.0323612455
1.256,0.0322146745
1.257,0.0320687673
1.258,0.0319235210
1.259,0.0317789325
1.260,0.0316349990
1.261,0.0314917173
1.262,0.0313490845
1.263,0.0312070978
1.264,0.0310657542
1.265,0.0309250507
1.266,0.0307849845
1.267,0.0306455527
1.268,0.0305067525
1.269,0.0303685808
1.270,0.0302310350
1.271,0.0300941122
